ἄγει	ἄγω	V-	3PAI-S--
κατά	κατά	P-	--------
δέ	δέ	C-	--------
τήν	ὁ	RA	----ASF-
σκληρότητα	σκληρότης	N-	----ASF-
σου	σύ	RP	----GS--
καί	καί	C-	--------
ἀμετανόητον	ἀμετανόητος	A-	----ASF-
καρδίαν	καρδία	N-	----ASF-
θησαυρίζεις	θησαυρίζω	V-	2PAI-S--
σεαυτῷ	σεαυτοῦ	RP	----DSM-
ὀργήν	ὀργή	N-	----ASF-
ἐν	ἐν	P-	--------
ἡμέρᾳ	ἡμέρα	N-	----DSF-
ὀργῆς	ὀργή	N-	----GSF-
καί	καί	C-	--------
ἀποκαλύψεως	ἀποκάλυψις	N-	----GSF-
δικαιοκρισίας	δικαιοκρισία	N-	----GSF-
τοῦ	ὁ	RA	----GSM-
θεοῦ	θεός	N-	----GSM-
ὅς	ὅς	RR	----NSM-
ἀποδώσει	ἀποδίδωμι	V-	3FAI-S--
ἑκάστῳ	ἕκαστος	A-	----DSM-
κατά	κατά	P-	--------
τά	ὁ	RA	----APN-
ἔργα	ἔργον	N-	----APN-
αὐτοῦ	αὐτός	RP	----GSM-
τοῖς	ὁ	RA	----DPM-
μέν	μέν	C-	--------
κατά	κατά	P-	--------
ὑπομονήν	ὑπομονή	N-	----ASF-
ἔργου	ἔργον	N-	----GSN-
ἀγαθοῦ	ἀγαθός	A-	----GSN-
δόξαν	δόξα	N-	----ASF-
καί	καί	C-	--------
τιμήν	τιμή	N-	----ASF-
καί	καί	C-	--------
ἀφθαρσίαν	ἀφθαρσία	N-	----ASF-
ζητοῦσι(ν)	ζητέω	V-	-PAPDPM-
ζωήν	ζωή	N-	----ASF-
αἰώνιον	αἰώνιος	A-	----ASF-
τοῖς	ὁ	RA	----DPM-
δέ	δέ	C-	--------
ἐκ	ἐκ	P-	--------
ἐριθείας	ἐριθεία	N-	----GSF-
καί	καί	C-	--------
ἀπειθοῦσι(ν)	ἀπειθέω	V-	-PAPDPM-
τῇ	ὁ	RA	----DSF-
ἀληθείᾳ	ἀλήθεια	N-	----DSF-
πειθομένοις	πείθω	V-	-PPPDPM-
δέ	δέ	C-	--------
τῇ	ὁ	RA	----DSF-
ἀδικίᾳ	ἀδικία	N-	----DSF-
ὀργή	ὀργή	N-	----NSF-
καί	καί	C-	--------
θυμός	θυμός	N-	----NSM-
θλῖψις	θλῖψις	N-	----NSF-
καί	καί	C-	--------
στενοχωρία	στενοχωρία	N-	----NSF-
ἐπί	ἐπί	P-	--------
πᾶσαν	πᾶς	A-	----ASF-
ψυχήν	ψυχή	N-	----ASF-
ἀνθρώπου	ἄνθρωπος	N-	----GSM-
τοῦ	ὁ	RA	----GSM-
κατεργαζομένου	κατεργάζομαι	V-	-PMPGSM-
τό	ὁ	RA	----ASN-
κακόν	κακός	A-	----ASN-
Ἰουδαίου	Ἰουδαῖος	A-	----GSM-
τέ	τέ	C-	--------
πρῶτον	πρῶτος	A-	----ASN-
καί	καί	C-	--------
Ἕλληνος	Ἕλλην	N-	----GSM-
δόξα	δόξα	N-	----NSF-
δέ	δέ	C-	--------
καί	καί	C-	--------
τιμή	τιμή	N-	----NSF-
καί	καί	C-	--------
εἰρήνη	εἰρήνη	N-	----NSF-
παντί	πᾶς	A-	----DSM-
τῷ	ὁ	RA	----DSM-
ἐργαζομένῳ	ἐργάζομαι	V-	-PMPDSM-
τό	ὁ	RA	----ASN-
ἀγαθόν	ἀγαθός	A-	----ASN-
Ἰουδαίῳ	Ἰουδαῖος	A-	----DSM-
τέ	τέ	C-	--------
πρῶτον	πρῶτος	A-	----ASN-
καί	καί	C-	--------
Ἕλληνι	Ἕλλην	N-	----DSM-
οὐ	οὐ	D-	--------
γάρ	γάρ	C-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
προσωπολημψία	προσωπολημψία	N-	----NSF-
παρά	παρά	P-	--------
τῷ	ὁ	RA	----DSM-
θεῷ	θεός	N-	----DSM-
ὅσοι	ὅσος	RR	----NPM-
γάρ	γάρ	C-	--------
ἀνόμως	ἀνόμως	D-	--------
ἥμαρτον	ἁμαρτάνω	V-	3AAI-P--
ἀνόμως	ἀνόμως	D-	--------
καί	καί	D-	--------
ἀπολοῦνται	ἀπόλλυμι	V-	3FMI-P--
καί	καί	C-	--------
ὅσοι	ὅσος	RR	----NPM-
ἐν	ἐν	P-	--------
νόμῳ	νόμος	N-	----DSM-
ἥμαρτον	ἁμαρτάνω	V-	3AAI-P--
διά	διά	P-	--------
νόμου	νόμος	N-	----GSM-
κριθήσονται	κρίνω	V-	3FPI-P--
οὐ	οὐ	D-	--------
γάρ	γάρ	C-	--------
οἱ	ὁ	RA	----NPM-
ἀκροαταί	ἀκροατής	N-	----NPM-
νόμου	νόμος	N-	----GSM-
δίκαιοι	δίκαιος	A-	----NPM-
παρά	παρά	P-	--------
τῷ	ὁ	RA	----DSM-
θεῷ	θεός	N-	----DSM-
ἀλλά	ἀλλά	C-	--------
οἱ	ὁ	RA	----NPM-
ποιηταί	ποιητής	N-	----NPM-
νόμου	νόμος	N-	----GSM-
δικαιωθήσονται	δικαιόω	V-	3FPI-P--
ὅταν	ὅταν	C-	--------
γάρ	γάρ	C-	--------
ἔθνη	ἔθνος	N-	----NPN-
τά	ὁ	RA	----NPN-
μή	μή	D-	--------
νόμον	νόμος	N-	----ASM-
ἔχοντα	ἔχω	V-	-PAPNPN-
φύσει	φύσις	N-	----DSF-
τά	ὁ	RA	----APN-
τοῦ	ὁ	RA	----GSM-
νόμου	νόμος	N-	----GSM-
ποιῶσι(ν)	ποιέω	V-	3PAS-P--
οὗτοι	οὗτος	RD	----NPM-
νόμον	νόμος	N-	----ASM-
μή	μή	D-	--------
ἔχοντες	ἔχω	V-	-PAPNPM-
ἑαυτοῖς	ἑαυτοῦ	RP	----DPM-
εἰσί(ν)	εἰμί	V-	3PAI-P--
νόμος	νόμος	N-	----NSM-
οἵτινες	ὅστις	RR	----NPM-
ἐνδείκνυνται	ἐνδείκνυμι	V-	3PMI-P--
τό	ὁ	RA	----ASN-
ἔργον	ἔργον	N-	----ASN-
τοῦ	ὁ	RA	----GSM-
νόμου	νόμος	N-	----GSM-
γραπτόν	γραπτός	A-	----ASN-
ἐν	ἐν	P-	--------
ταῖς	ὁ	RA	----DPF-
καρδίαις	καρδία	N-	----DPF-
αὐτῶν	αὐτός	RP	----GPM-
συμμαρτυρούσης	συμμαρτυρέω	V-	-PAPGSF-
αὐτῶν	αὐτός	RP	----GPM-
τῆς	ὁ	RA	----GSF-
συνειδήσεως	συνείδησις	N-	----GSF-
καί	καί	C-	--------
μεταξύ	μεταξύ	P-	--------
ἀλλήλων	ἀλλήλων	RP	----GPM-
τῶν	ὁ	RA	----GPM-
λογισμῶν	λογισμός	N-	----GPM-
κατηγορούντων	κατηγορέω	V-	-PAPGPM-
ἤ	ἤ	C-	--------
καί	καί	D-	--------
ἀπολογουμένων	ἀπολογέομαι	V-	-PMPGPM-
ἐν	ἐν	P-	--------
ἡμέρᾳ	ἡμέρα	N-	----DSF-
ὅτε	ὅτε	D-	--------
κρίνει	κρίνω	V-	3PAI-S--
ὁ	ὁ	RA	----NSM-
θεός	θεός	N-	----NSM-
τά	ὁ	RA	----APN-
κρυπτά	κρυπτός	A-	----APN-
τῶν	ὁ	RA	----GPM-
ἀνθρώπων	ἄνθρωπος	N-	----GPM-
κατά	κατά	P-	--------
τό	ὁ	RA	----ASN-
εὐαγγέλιον	εὐαγγέλιον	N-	----ASN-
μου	ἐγώ	RP	----GS--
διά	διά	P-	--------
Χριστοῦ	Χριστός	N-	----GSM-
Ἰησοῦ	Ἰησοῦς	N-	----GSM-
εἰ	εἰ	C-	--------
δέ	δέ	C-	--------
σύ	σύ	RP	----NS--
Ἰουδαῖος	Ἰουδαῖος	A-	----NSM-
ἐπονομάζῃ	ἐπονομάζομαι	V-	2PMI-S--
καί	καί	C-	--------
ἐπαναπαύῃ	ἐπαναπαύομαι	V-	2PMI-S--
νόμῳ	νόμος	N-	----DSM-
καί	καί	C-	--------
καυχᾶσαι	καυχάομαι	V-	2PMI-S--
ἐν	ἐν	P-	--------
θεῷ	θεός	N-	----DSM-
καί	καί	C-	--------
γινώσκεις	γινώσκω	V-	2PAI-S--
τό	ὁ	RA	----ASN-
θέλημα	θέλημα	N-	----ASN-
καί	καί	C-	--------
δοκιμάζεις	δοκιμάζω	V-	2PAI-S--
τά	ὁ	RA	----APN-
διαφέροντα	διαφέρω	V-	-PAPAPN-
κατηχούμενος	κατηχέω	V-	-PPPNSM-
ἐκ	ἐκ	P-	--------
τοῦ	ὁ	RA	----GSM-
νόμου	νόμος	N-	----GSM-
πέποιθας	πείθω	V-	2XAI-S--
τέ	τέ	C-	--------
σεαυτόν	σεαυτοῦ	RP	----ASM-
ὁδηγόν	ὁδηγός	N-	----ASM-
εἶναι	εἰμί	V-	-PAN----
τυφλῶν	τυφλός	A-	----GPM-
φῶς	φῶς	N-	----ASN-
τῶν	ὁ	RA	----GPM-
ἐν	ἐν	P-	--------
σκότει	σκότος	N-	----DSN-
παιδευτήν	παιδευτής	N-	----ASM-
ἀφρόνων	ἄφρων	A-	----GPM-
διδάσκαλον	διδάσκαλος	N-	----ASM-
νηπίων	νήπιος	A-	----GPM-
ἔχοντα	ἔχω	V-	-PAPASM-
τήν	ὁ	RA	----ASF-
μόρφωσιν	μόρφωσις	N-	----ASF-
τῆς	ὁ	RA	----GSF-
γνώσεως	γνῶσις	N-	----GSF-
καί	καί	C-	--------
τῆς	ὁ	RA	----GSF-
ἀληθείας	ἀλήθεια	N-	----GSF-
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSM-
νόμῳ	νόμος	N-	----DSM-
ὁ	ὁ	RA	----NSM-
οὖν	οὖν	C-	--------
διδάσκων	διδάσκω	V-	-PAPNSM-
ἕτερον	ἕτερος	A-	----ASM-
σεαυτόν	σεαυτοῦ	RP	----ASM-
οὐ	οὐ	D-	--------
διδάσκεις	διδάσκω	V-	2PAI-S--
ὁ	ὁ	RA	----NSM-
κηρύσσων	κηρύσσω	V-	-PAPNSM-
μή	μή	D-	--------
κλέπτειν	κλέπτω	V-	-PAN----
κλέπτεις	κλέπτω	V-	2PAI-S--
ὁ	ὁ	RA	----NSM-
λέγων	λέγω	V-	-PAPNSM-
μή	μή	D-	--------
μοιχεύειν	μοιχεύω	V-	-PAN----
μοιχεύεις	μοιχεύω	V-	2PAI-S--
ὁ	ὁ	RA	----NSM-
βδελυσσόμενος	βδελύσσομαι	V-	-PMPNSM-
τά	ὁ	RA	----APN-
εἴδωλα	εἴδωλον	N-	----APN-
ἱεροσυλεῖς	ἱεροσυλέω	V-	2PAI-S--
ὅς	ὅς	RR	----NSM-
ἐν	ἐν	P-	--------
νόμῳ	νόμος	N-	----DSM-
καυχᾶσαι	καυχάομαι	V-	2PMI-S--
διά	διά	P-	--------
τῆς	ὁ	RA	----GSF-
παραβάσεως	παράβασις	N-	----GSF-
τοῦ	ὁ	RA	----GSM-
νόμου	νόμος	N-	----GSM-
τόν	ὁ	RA	----ASM-
θεόν	θεός	N-	----ASM-
ἀτιμάζεις	ἀτιμάζω	V-	2PAI-S--
τό	ὁ	RA	----NSN-
γάρ	γάρ	C-	--------
ὄνομα	ὄνομα	N-	----NSN-
τοῦ	ὁ	RA	----GSM-
θεοῦ	θεός	N-	----GSM-
διά	διά	P-	--------
ὑμᾶς	σύ	RP	----AP--
βλασφημεῖται	βλασφημέω	V-	3PPI-S--
ἐν	ἐν	P-	--------
τοῖς	ὁ	RA	----DPN-
ἔθνεσι(ν)	ἔθνος	N-	----DPN-
καθώς	καθώς	C-	--------
γέγραπται	γράφω	V-	3XPI-S--
περιτομή	περιτομή	N-	----NSF-
μέν	μέν	C-	--------
γάρ	γάρ	C-	--------
ὠφελεῖ	ὠφελέω	V-	3PAI-S--
ἐάν	ἐάν	C-	--------
νόμον	νόμος	N-	----ASM-
πράσσῃς	πράσσω	V-	2PAS-S--
ἐάν	ἐάν	C-	--------
δέ	δέ	C-	--------
παραβάτης	παραβάτης	N-	----NSM-
νόμου	νόμος	N-	----GSM-
ᾖς	εἰμί	V-	2PAS-S--
ἡ	ὁ	RA	----NSF-
περιτομή	περιτομή	N-	----NSF-
σου	σύ	RP	----GS--
ἀκροβυστία	ἀκροβυστία	N-	----NSF-
γέγονε(ν)	γίνομαι	V-	3XAI-S--
ἐάν	ἐάν	C-	--------
οὖν	οὖν	C-	--------
ἡ	ὁ	RA	----NSF-
ἀκροβυστία	ἀκροβυστία	N-	----NSF-
τά	ὁ	RA	----APN-
δικαιώματα	δικαίωμα	N-	----APN-
τοῦ	ὁ	RA	----GSM-
νόμου	νόμος	N-	----GSM-
φυλάσσῃ	φυλάσσω	V-	3PAS-S--
οὐ	οὐ	X-	--------
ἡ	ὁ	RA	----NSF-
ἀκροβυστία	ἀκροβυστία	N-	----NSF-
αὐτοῦ	αὐτός	RP	----GSM-
εἰς	εἰς	P-	--------
περιτομήν	περιτομή	N-	----ASF-
λογισθήσεται	λογίζομαι	V-	3FPI-S--
καί	καί	C-	--------
κρινεῖ	κρίνω	V-	3FAI-S--
ἡ	ὁ	RA	----NSF-
ἐκ	ἐκ	P-	--------
φύσεως	φύσις	N-	----GSF-
ἀκροβυστία	ἀκροβυστία	N-	----NSF-
τόν	ὁ	RA	----ASM-
νόμον	νόμος	N-	----ASM-
τελοῦσα	τελέω	V-	-PAPNSF-
σέ	σύ	RP	----AS--
τόν	ὁ	RA	----ASM-
διά	διά	P-	--------
γράμματος	γράμμα	N-	----GSN-
καί	καί	C-	--------
περιτομῆς	περιτομή	N-	----GSF-
παραβάτην	παραβάτης	N-	----ASM-
νόμου	νόμος	N-	----GSM-
οὐ	οὐ	D-	--------
γάρ	γάρ	C-	--------
ὁ	ὁ	RA	----NSM-
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSN-
φανερῷ	φανερός	A-	----DSN-
Ἰουδαῖος	Ἰουδαῖος	A-	----NSM-
ἐστί(ν)	εἰμί	V-	3PAI-S--
οὐδέ	οὐδέ	C-	--------
ἡ	ὁ	RA	----NSF-
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSN-
φανερῷ	φανερός	A-	----DSN-
ἐν	ἐν	P-	--------
σαρκί	σάρξ	N-	----DSF-
περιτομή	περιτομή	N-	----NSF-
ἀλλά	ἀλλά	C-	--------
ὁ	ὁ	RA	----NSM-
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSN-
κρυπτῷ	κρυπτός	A-	----DSN-
Ἰουδαῖος	Ἰουδαῖος	A-	----NSM-
καί	καί	C-	--------
περιτομή	περιτομή	N-	----NSF-
καρδίας	καρδία	N-	----GSF-
ἐν	ἐν	P-	--------
πνεύματι	πνεῦμα	N-	----DSN-
οὐ	οὐ	D-	--------
γράμματι	γράμμα	N-	----DSN-
οὗ	ὅς	RR	----GSM-
ὁ	ὁ	RA	----NSM-
ἔπαινος	ἔπαινος	N-	----NSM-
οὐ	οὐ	D-	--------
ἐκ	ἐκ	P-	--------
ἀνθρώπων	ἄνθρωπος	N-	----GPM-
ἀλλά	ἀλλά	C-	--------
ἐκ	ἐκ	P-	--------
τοῦ	ὁ	RA	----GSM-
θεοῦ	θεός	N-	----GSM-
τί	τίς	RI	----NSN-
οὖν	οὖν	C-	--------
τό	ὁ	RA	----NSN-
περισσόν	περισσός	A-	----NSN-
τοῦ	ὁ	RA	----GSM-
Ἰουδαίου	Ἰουδαῖος	A-	----GSM-
ἤ	ἤ	C-	--------
τίς	τίς	RI	----NSF-
ἡ	ὁ	RA	----NSF-
ὠφέλεια	ὠφέλεια	N-	----NSF-
τῆς	ὁ	RA	----GSF-
περιτομῆς	περιτομή	N-	----GSF-
πολύ	πολύς	A-	----NSN-
κατά	κατά	P-	--------
πάντα	πᾶς	A-	----ASM-
τρόπον	τρόπος	N-	----ASM-
πρῶτον	πρῶτος	A-	----ASN-
μέν	μέν	X-	--------
γάρ	γάρ	C-	--------
ὅτι	ὅτι	C-	--------
ἐπιστεύθησαν	πιστεύω	V-	3API-P--
τά	ὁ	RA	----APN-
λόγια	λόγιον	N-	----APN-
τοῦ	ὁ	RA	----GSM-
θεοῦ	θεός	N-	----GSM-
τί	τίς	RI	----NSN-
γάρ	γάρ	C-	--------
εἰ	εἰ	C-	--------
ἠπίστησαν	ἀπιστέω	V-	3AAI-P--
τινές	τις	RI	----NPM-
μή	μή	X-	--------
ἡ	ὁ	RA	----NSF-
ἀπιστία	ἀπιστία	N-	----NSF-
αὐτῶν	αὐτός	RP	----GPM-
τήν	ὁ	RA	----ASF-
πίστιν	πίστις	N-	----ASF-
τοῦ	ὁ	RA	----GSM-
θεοῦ	θεός	N-	----GSM-
καταργήσει	καταργέω	V-	3FAI-S--
μή	μή	D-	--------
γένοιτο	γίνομαι	V-	3AMO-S--
γινέσθω	γίνομαι	V-	3PMD-S--
δέ	δέ	C-	--------
ὁ	ὁ	RA	----NSM-
θεός	θεός	N-	----NSM-
ἀληθής	ἀληθής	A-	----NSM-
πᾶς	πᾶς	A-	----NSM-
δέ	δέ	C-	--------
ἄνθρωπος	ἄνθρωπος	N-	----NSM-
ψεύστης	ψεύστης	N-	----NSM-
καθώς	καθώς	C-	--------
γέγραπται	γράφω	V-	3XPI-S--
ὅπως	ὅπως	C-	--------
ἄν	ἄν	X-	--------
δικαιωθῇς	δικαιόω	V-	2APS-S--
ἐν	ἐν	P-	--------
τοῖς	ὁ	RA	----DPM-
λόγοις	λόγος	N-	----DPM-
σου	σύ	RP	----GS--
καί	καί	C-	--------
νικήσεις	νικάω	V-	2FAI-S--
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSN-
κρίνεσθαι	κρίνω	V-	-PPN----
σε	σύ	RP	----AS--
εἰ	εἰ	C-	--------
δέ	δέ	C-	--------
ἡ	ὁ	RA	----NSF-
ἀδικία	ἀδικία	N-	----NSF-
ἡμῶν	ἐγώ	RP	----GP--
θεοῦ	θεός	N-	----GSM-
δικαιοσύνην	δικαιοσύνη	N-	----ASF-
συνίστησι(ν)	συνίστημι	V-	3PAI-S--
τί	τίς	RI	----ASN-
ἐροῦμεν	λέγω	V-	1FAI-P--
μή	μή	X-	--------
ἄδικος	ἄδικος	A-	----NSM-
ὁ	ὁ	RA	----NSM-
θεός	θεός	N-	----NSM-
ὁ	ὁ	RA	----NSM-
ἐπιφέρων	ἐπιφέρω	V-	-PAPNSM-
τήν	ὁ	RA	----ASF-
ὀργήν	ὀργή	N-	----ASF-
κατά	κατά	P-	--------
ἄνθρωπον	ἄνθρωπος	N-	----ASM-
λέγω	λέγω	V-	1PAI-S--
μή	μή	D-	--------
γένοιτο	γίνομαι	V-	3AMO-S--
ἐπεί	ἐπεί	C-	--------
πῶς	πῶς	D-	--------
κρινεῖ	κρίνω	V-	3FAI-S--
ὁ	ὁ	RA	----NSM-
θεός	θεός	N-	----NSM-
τόν	ὁ	RA	----ASM-
κόσμον	κόσμος	N-	----ASM-
εἰ	εἰ	C-	--------
δέ	δέ	C-	--------
ἡ	ὁ	RA	----NSF-
ἀλήθεια	ἀλήθεια	N-	----NSF-
τοῦ	ὁ	RA	----GSM-
θεοῦ	θεός	N-	----GSM-
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSN-
ἐμῷ	ἐμός	A-	----DSN-
ψεύσματι	ψεῦσμα	N-	----DSN-
ἐπερίσσευσε(ν)	περισσεύω	V-	3AAI-S--
εἰς	εἰς	P-	--------
τήν	ὁ	RA	----ASF-
δόξαν	δόξα	N-	----ASF-
αὐτοῦ	αὐτός	RP	----GSM-
τί	τίς	RI	----ASN-
ἔτι	ἔτι	D-	--------
κἀγώ	κἀγώ	RP	----NS--
ὡς	ὡς	C-	--------
ἁμαρτωλός	ἁμαρτωλός	A-	----NSM-
κρίνομαι	κρίνω	V-	1PPI-S--
καί	καί	C-	--------
μή	μή	D-	--------
καθώς	καθώς	C-	--------
βλασφημούμεθα	βλασφημέω	V-	1PPI-P--
καί	καί	C-	--------
καθώς	καθώς	C-	--------
φασί(ν)	φημί	V-	3PAI-P--
τινές	τις	RI	----NPM-
ἡμᾶς	ἐγώ	RP	----AP--
λέγειν	λέγω	V-	-PAN----
ὅτι	ὅτι	C-	--------
ποιήσωμεν	ποιέω	V-	1AAS-P--
τά	ὁ	RA	----APN-
κακά	κακός	A-	----APN-
ἵνα	ἵνα	C-	--------
ἔλθῃ	ἔρχομαι	V-	3AAS-S--
τά	ὁ	RA	----NPN-
ἀγαθά	ἀγαθός	A-	----NPN-
ὧν	ὅς	RR	----GPM-
τό	ὁ	RA	----NSN-
κρίμα	κρίμα	N-	----NSN-
ἔνδικον	ἔνδικος	A-	----NSN-
ἐστί(ν)	εἰμί	V-	3PAI-S--
τί	τίς	RI	----ASN-
οὖν	οὖν	C-	--------
προεχόμεθα	προέχομαι	V-	1PMI-P--
οὐ	οὐ	D-	--------
πάντως	πάντως	D-	--------
προῃτιασάμεθα	προαιτιάομαι	V-	1AMI-P--
γάρ	γάρ	C-	--------
Ἰουδαίους	Ἰουδαῖος	A-	----APM-
τέ	τέ	C-	--------
καί	καί	C-	--------
Ἕλληνας	Ἕλλην	N-	----APM-
πάντας	πᾶς	A-	----APM-
ὑπό	ὑπό	P-	--------
ἁμαρτίαν	ἁμαρτία	N-	----ASF-
εἶναι	εἰμί	V-	-PAN----
καθώς	καθώς	C-	--------
γέγραπται	γράφω	V-	3XPI-S--
ὅτι	ὅτι	C-	--------
οὐ	οὐ	D-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
δίκαιος	δίκαιος	A-	----NSM-
οὐδέ	οὐδέ	D-	--------
εἷς	εἷς	A-	----NSM-
οὐ	οὐ	D-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
ὁ	ὁ	RA	----NSM-
συνίων	συνίημι	V-	-PAPNSM-
οὐ	οὐ	D-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
ὁ	ὁ	RA	----NSM-
ἐκζητῶν	ἐκζητέω	V-	-PAPNSM-
τόν	ὁ	RA	----ASM-
θεόν	θεός	N-	----ASM-
πάντες	πᾶς	A-	----NPM-
ἐξέκλιναν	ἐκκλίνω	V-	3AAI-P--
ἅμα	ἅμα	D-	--------
ἠχρεώθησαν	ἀχρειόομαι	V-	3API-P--
οὐ	οὐ	D-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
ποιῶν	ποιέω	V-	-PAPNSM-
χρηστότητα	χρηστότης	N-	----ASF-
οὐ	οὐ	D-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
ἕως	ἕως	P-	--------
ἑνός	εἷς	A-	----GSM-
τάφος	τάφος	N-	----NSM-
ἀνεῳγμένος	ἀνοίγω	V-	-XPPNSM-
ὁ	ὁ	RA	----NSM-
λάρυγξ	λάρυγξ	N-	----NSM-
αὐτῶν	αὐτός	RP	----GPM-
ταῖς	ὁ	RA	----DPF-
γλώσσαις	γλῶσσα	N-	----DPF-
αὐτῶν	αὐτός	RP	----GPM-
ἐδολιοῦσαν	δολιόω	V-	3IAI-P--
ἰός	ἰός	N-	----NSM-
ἀσπίδων	ἀσπίς	N-	----GPF-
ὑπό	ὑπό	P-	--------
τά	ὁ	RA	----APN-
χείλη	χεῖλος	N-	----APN-
αὐτῶν	αὐτός	RP	----GPM-
ὧν	ὅς	RR	----GPM-
τό	ὁ	RA	----NSN-
στόμα	στόμα	N-	----NSN-
ἀρᾶς	ἀρά	N-	----GSF-
καί	καί	C-	--------
πικρίας	πικρία	N-	----GSF-
γέμει	γέμω	V-	3PAI-S--
ὀξεῖς	ὀξύς	A-	----NPM-
οἱ	ὁ	RA	----NPM-
πόδες	πούς	N-	----NPM-
αὐτῶν	αὐτός	RP	----GPM-
ἐκχέαι	ἐκχέω	V-	-AAN----
αἷμα	αἷμα	N-	----ASN-
σύντριμμα	σύντριμμα	N-	----NSN-
καί	καί	C-	--------
ταλαιπωρία	ταλαιπωρία	N-	----NSF-
ἐν	ἐν	P-	--------
ταῖς	ὁ	RA	----DPF-
ὁδοῖς	ὁδός	N-	----DPF-
αὐτῶν	αὐτός	RP	----GPM-
καί	καί	C-	--------
ὁδόν	ὁδός	N-	----ASF-
εἰρήνης	εἰρήνη	N-	----GSF-
οὐ	οὐ	D-	--------
ἔγνωσαν	γινώσκω	V-	3AAI-P--
οὐ	οὐ	D-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
φόβος	φόβος	N-	----NSM-
θεοῦ	θεός	N-	----GSM-
ἀπέναντι	ἀπέναντι	P-	--------
τῶν	ὁ	RA	----GPM-
ὀφθαλμῶν	ὀφθαλμός	N-	----GPM-
αὐτῶν	αὐτός	RP	----GPM-
οἴδαμεν	οἶδα	V-	1XAI-P--
δέ	δέ	C-	--------
ὅτι	ὅτι	C-	--------
ὅσα	ὅσος	RR	----APN-
ὁ	ὁ	RA	----NSM-
νόμος	νόμος	N-	----NSM-
λέγει	λέγω	V-	3PAI-S--
τοῖς	ὁ	RA	----DPM-
ἐν	ἐν	P-	--------
τῷ	ὁ	RA	----DSM-
νόμῳ	νόμος	N-	----DSM-
λαλεῖ	λαλέω	V-	3PAI-S--
ἵνα	ἵνα	C-	--------
πᾶν	πᾶς	A-	----NSN-
στόμα	στόμα	N-	----NSN-
φραγῇ	φράσσω	V-	3APS-S--
καί	καί	C-	--------
ὑπόδικος	ὑπόδικος	A-	----NSM-
γένηται	γίνομαι	V-	3AMS-S--
πᾶς	πᾶς	A-	----NSM-
ὁ	ὁ	RA	----NSM-
κόσμος	κόσμος	N-	----NSM-
τῷ	ὁ	RA	----DSM-
θεῷ	θεός	N-	----DSM-
διότι	διότι	C-	--------
ἐκ	ἐκ	P-	--------
ἔργων	ἔργον	N-	----GPN-
νόμου	νόμος	N-	----GSM-
οὐ	οὐ	D-	--------
δικαιωθήσεται	δικαιόω	V-	3FPI-S--
πᾶσα	πᾶς	A-	----NSF-
σάρξ	σάρξ	N-	----NSF-
ἐνώπιον	ἐνώπιον	P-	--------
αὐτοῦ	αὐτός	RP	----GSM-
διά	διά	P-	--------
γάρ	γάρ	C-	--------
νόμου	νόμος	N-	----GSM-
ἐπίγνωσις	ἐπίγνωσις	N-	----NSF-
ἁμαρτίας	ἁμαρτία	N-	----GSF-
νυνί	νυνί	D-	--------
δέ	δέ	C-	--------
χωρίς	χωρίς	P-	--------
νόμου	νόμος	N-	----GSM-
δικαιοσύνη	δικαιοσύνη	N-	----NSF-
θεοῦ	θεός	N-	----GSM-
πεφανέρωται	φανερόω	V-	3XPI-S--
μαρτυρουμένη	μαρτυρέω	V-	-PPPNSF-
ὑπό	ὑπό	P-	--------
τοῦ	ὁ	RA	----GSM-
νόμου	νόμος	N-	----GSM-
καί	καί	C-	--------
τῶν	ὁ	RA	----GPM-
προφητῶν	προφήτης	N-	----GPM-
δικαιοσύνη	δικαιοσύνη	N-	----NSF-
δέ	δέ	C-	--------
θεοῦ	θεός	N-	----GSM-
διά	διά	P-	--------
πίστεως	πίστις	N-	----GSF-
Ἰησοῦ	Ἰησοῦς	N-	----GSM-
Χριστοῦ	Χριστός	N-	----GSM-
εἰς	εἰς	P-	--------
πάντας	πᾶς	A-	----APM-
τούς	ὁ	RA	----APM-
πιστεύοντας	πιστεύω	V-	-PAPAPM-
οὐ	οὐ	D-	--------
γάρ	γάρ	C-	--------
ἐστί(ν)	εἰμί	V-	3PAI-S--
διαστολή	διαστολή	N-	----NSF-
πάντες	πᾶς	A-	----NPM-
γάρ	γάρ	C-	--------
ἥμαρτον	ἁμαρτάνω	V-	3AAI-P--
καί	καί	C-	--------
ὑστεροῦνται	ὑστερέω	V-	3PPI-P--
τῆς	ὁ	RA	----GSF-
